statusy_wizyt_id,status,opis
75810,Zakonczona,
75811,Zakonczona,
75812,Zakonczona,
75813,Zakonczona,
75814,Zakonczona,
75815,Zakonczona,
75816,Zakonczona,
75817,Zakonczona,
75818,Zakonczona,
75819,Zakonczona,
75820,Odwolana,
75821,Zakonczona,
75822,Odwolana,
75823,Zakonczona,
75824,Zakonczona,
75825,Zakonczona,
75826,Odwolana,
75827,Odwolana,
75828,Zakonczona,
75829,Zakonczona,
75830,Zakonczona,
75831,Zakonczona,
75832,Odwolana,
75833,Odwolana,
75834,Zakonczona,
75835,Zakonczona,
75836,Odwolana,
75837,Odwolana,
75838,Zakonczona,
75839,Zakonczona,
75840,Zakonczona,
75841,Zakonczona,
75842,Zakonczona,
75843,Zakonczona,
75844,Zakonczona,
75845,Zakonczona,
75846,Zakonczona,
75847,Zakonczona,
75848,Zakonczona,
75849,Zakonczona,
75850,Zakonczona,
75851,Zakonczona,
75852,Zakonczona,
75853,Zakonczona,
75854,Zakonczona,
75855,Zakonczona,
75856,Zakonczona,
75857,Zakonczona,
75858,Zakonczona,
75859,Zakonczona,
75860,Zakonczona,
75861,Zakonczona,
75862,Zakonczona,
75863,Zakonczona,
75864,Zakonczona,
75865,Zakonczona,
75866,Zakonczona,
75867,Zakonczona,
75868,Zakonczona,
75869,Zakonczona,
75870,Zakonczona,
75871,Zakonczona,
75872,Zakonczona,
75873,Oczekujaca,
75874,Zakonczona,
75875,Zakonczona,
75876,Zakonczona,
75877,Zakonczona,
75878,Zakonczona,
75879,Zakonczona,
75880,Zakonczona,
75881,Zakonczona,
75882,Zakonczona,
75883,Zakonczona,
75884,Zakonczona,
75885,Zakonczona,
75886,Zakonczona,
75887,Zakonczona,
75888,Zakonczona,
75889,Zakonczona,
75890,Zakonczona,
75891,Zakonczona,
75892,Zakonczona,
75893,Zakonczona,
75894,Oczekujaca,
75895,Zakonczona,
75896,Zakonczona,
75897,Zakonczona,
75898,Zakonczona,
75899,Zakonczona,
75900,Zakonczona,
75901,Zakonczona,
75902,Zakonczona,
75903,Zakonczona,
75904,Zakonczona,
75905,Zakonczona,
75906,Zakonczona,
75907,Zakonczona,
75908,Zakonczona,
75909,Zakonczona,
75910,Zakonczona,
75911,Zakonczona,
75912,Zakonczona,
75913,Zakonczona,
75914,Zakonczona,
75915,Zakonczona,
75916,Odwolana,
75917,Zakonczona,
75918,Zakonczona,
75919,Odwolana,
75920,Zakonczona,
75921,Zakonczona,
75922,Oczekujaca,
75923,Zakonczona,
75924,Oczekujaca,
75925,Zakonczona,
75926,Odwolana,
75927,Zakonczona,
75928,Zakonczona,
75929,Zakonczona,
75930,Zakonczona,
75931,Zakonczona,
75932,Zakonczona,
75933,Zakonczona,
75934,Odwolana,
75935,Zakonczona,
75936,Oczekujaca,
75937,Zakonczona,
75938,Zakonczona,
75939,Zakonczona,
75940,Zakonczona,
75941,Zakonczona,
75942,Zakonczona,
75943,Zakonczona,
75944,Zakonczona,
75945,Oczekujaca,
75946,Zakonczona,
75947,Zakonczona,
75948,Zakonczona,
75949,Zakonczona,
75950,Zakonczona,
75951,Zakonczona,
75952,Zakonczona,
75953,Zakonczona,
75954,Zakonczona,
75955,Zakonczona,
75956,Zakonczona,
75957,Zakonczona,
75958,Zakonczona,
75959,Zakonczona,
75960,Zakonczona,
75961,Zakonczona,
75962,Zakonczona,
75963,Zakonczona,
75964,Zakonczona,
75965,Odwolana,
75966,Zakonczona,
75967,Zakonczona,
75968,Zakonczona,
75969,Zakonczona,
75970,Zakonczona,
75971,Zakonczona,
75972,Zakonczona,
75973,Zakonczona,
75974,Zakonczona,
75975,Zakonczona,
75976,Zakonczona,
75977,Zakonczona,
75978,Zakonczona,
75979,Zakonczona,
75980,Zakonczona,
75981,Zakonczona,
75982,Zakonczona,
75983,Zakonczona,
75984,Zakonczona,
75985,Zakonczona,
75986,Zakonczona,
75987,Zakonczona,
75988,Zakonczona,
75989,Zakonczona,
75990,Zakonczona,
75991,Odwolana,
75992,Zakonczona,
75993,Odwolana,
75994,Zakonczona,
75995,Zakonczona,
75996,Zakonczona,
75997,Zakonczona,
75998,Zakonczona,
75999,Zakonczona,
76000,Zakonczona,
76001,Zakonczona,
76002,Zakonczona,
76003,Zakonczona,
76004,Odwolana,
76005,Zakonczona,
76006,Zakonczona,
76007,Zakonczona,
76008,Zakonczona,
76009,Zakonczona,
76010,Zakonczona,
76011,Zakonczona,
76012,Zakonczona,
76013,Oczekujaca,
76014,Zakonczona,
76015,Zakonczona,
76016,Zakonczona,
76017,Zakonczona,
76018,Zakonczona,
76019,Zakonczona,
76020,Zakonczona,
76021,Zakonczona,
76022,Zakonczona,
76023,Zakonczona,
76024,Zakonczona,
76025,Zakonczona,
76026,Zakonczona,
76027,Zakonczona,
76028,Zakonczona,
76029,Oczekujaca,
76030,Zakonczona,
76031,Zakonczona,
76032,Zakonczona,
76033,Zakonczona,
76034,Zakonczona,
76035,Zakonczona,
76036,Zakonczona,
76037,Zakonczona,
76038,Zakonczona,
76039,Zakonczona,
76040,Zakonczona,
76041,Zakonczona,
76042,Oczekujaca,
76043,Odwolana,
76044,Zakonczona,
76045,Zakonczona,
76046,Odwolana,
76047,Zakonczona,
76048,Zakonczona,
76049,Zakonczona,
76050,Zakonczona,
76051,Oczekujaca,
76052,Zakonczona,
76053,Zakonczona,
76054,Oczekujaca,
76055,Zakonczona,
76056,Zakonczona,
76057,Zakonczona,
76058,Zakonczona,
76059,Zakonczona,
76060,Zakonczona,
76061,Zakonczona,
76062,Zakonczona,
76063,Zakonczona,
76064,Zakonczona,
76065,Odwolana,
76066,Zakonczona,
76067,Zakonczona,
76068,Zakonczona,
76069,Zakonczona,
76070,Zakonczona,
76071,Zakonczona,
76072,Zakonczona,
76073,Oczekujaca,
76074,Zakonczona,
76075,Zakonczona,
76076,Oczekujaca,
76077,Zakonczona,
76078,Zakonczona,
76079,Odwolana,
76080,Zakonczona,
76081,Zakonczona,
76082,Zakonczona,
76083,Zakonczona,
76084,Zakonczona,
76085,Zakonczona,
76086,Zakonczona,
76087,Zakonczona,
76088,Zakonczona,
76089,Odwolana,
76090,Zakonczona,
76091,Zakonczona,
76092,Zakonczona,
76093,Zakonczona,
76094,Zakonczona,
76095,Zakonczona,
76096,Zakonczona,
76097,Zakonczona,
76098,Zakonczona,
76099,Zakonczona,
76100,Zakonczona,
76101,Zakonczona,
76102,Zakonczona,
76103,Zakonczona,
76104,Zakonczona,
76105,Zakonczona,
76106,Zakonczona,
76107,Zakonczona,
76108,Zakonczona,
76109,Zakonczona,
76110,Zakonczona,
76111,Zakonczona,
76112,Zakonczona,
76113,Zakonczona,
76114,Zakonczona,
76115,Zakonczona,
76116,Zakonczona,
76117,Zakonczona,
76118,Zakonczona,
76119,Oczekujaca,
76120,Zakonczona,
76121,Zakonczona,
76122,Zakonczona,
76123,Zakonczona,
76124,Oczekujaca,
76125,Zakonczona,
76126,Zakonczona,
76127,Oczekujaca,
76128,Zakonczona,
76129,Zakonczona,
76130,Zakonczona,
76131,Zakonczona,
76132,Zakonczona,
76133,Zakonczona,
76134,Zakonczona,
76135,Zakonczona,
76136,Zakonczona,
76137,Odwolana,
76138,Zakonczona,
76139,Zakonczona,
76140,Zakonczona,
76141,Zakonczona,
76142,Zakonczona,
76143,Zakonczona,
76144,Zakonczona,
76145,Zakonczona,
76146,Zakonczona,
76147,Zakonczona,
76148,Zakonczona,
76149,Zakonczona,
76150,Oczekujaca,
76151,Zakonczona,
76152,Oczekujaca,
76153,Zakonczona,
76154,Zakonczona,
76155,Zakonczona,
76156,Zakonczona,
76157,Zakonczona,
76158,Zakonczona,
76159,Zakonczona,
76160,Zakonczona,
76161,Zakonczona,
76162,Zakonczona,
76163,Zakonczona,
76164,Oczekujaca,
76165,Zakonczona,
76166,Zakonczona,
76167,Zakonczona,
76168,Zakonczona,
76169,Zakonczona,
76170,Zakonczona,
76171,Zakonczona,
76172,Zakonczona,
76173,Zakonczona,
76174,Zakonczona,
76175,Zakonczona,
76176,Odwolana,
76177,Zakonczona,
76178,Zakonczona,
76179,Zakonczona,
76180,Zakonczona,
76181,Zakonczona,
76182,Zakonczona,
76183,Zakonczona,
76184,Zakonczona,
76185,Zakonczona,
76186,Zakonczona,
76187,Zakonczona,
76188,Zakonczona,
76189,Odwolana,
76190,Zakonczona,
76191,Zakonczona,
76192,Zakonczona,
76193,Odwolana,
76194,Zakonczona,
76195,Zakonczona,
76196,Oczekujaca,
76197,Zakonczona,
76198,Zakonczona,
76199,Zakonczona,
76200,Zakonczona,
76201,Zakonczona,
76202,Zakonczona,
76203,Zakonczona,
76204,Zakonczona,
76205,Zakonczona,
76206,Zakonczona,
76207,Zakonczona,
76208,Zakonczona,
76209,Zakonczona,
76210,Zakonczona,
76211,Zakonczona,
76212,Zakonczona,
76213,Zakonczona,
76214,Odwolana,
76215,Zakonczona,
76216,Zakonczona,
76217,Zakonczona,
76218,Zakonczona,
76219,Zakonczona,
76220,Zakonczona,
76221,Zakonczona,
76222,Zakonczona,
76223,Zakonczona,
76224,Zakonczona,
76225,Zakonczona,
76226,Zakonczona,
76227,Zakonczona,
76228,Zakonczona,
76229,Zakonczona,
76230,Zakonczona,
76231,Zakonczona,
76232,Zakonczona,
76233,Zakonczona,
76234,Zakonczona,
76235,Zakonczona,
76236,Zakonczona,
76237,Zakonczona,
76238,Zakonczona,
76239,Zakonczona,
76240,Zakonczona,
76241,Zakonczona,
76242,Zakonczona,
76243,Zakonczona,
76244,Odwolana,
76245,Zakonczona,
76246,Zakonczona,
76247,Zakonczona,
76248,Zakonczona,
76249,Zakonczona,
76250,Zakonczona,
76251,Odwolana,
76252,Zakonczona,
76253,Zakonczona,
76254,Zakonczona,
76255,Zakonczona,
76256,Zakonczona,
76257,Zakonczona,
76258,Zakonczona,
76259,Zakonczona,
76260,Zakonczona,
76261,Zakonczona,
76262,Zakonczona,
76263,Zakonczona,
76264,Zakonczona,
76265,Zakonczona,
76266,Zakonczona,
76267,Zakonczona,
76268,Zakonczona,
76269,Zakonczona,
76270,Zakonczona,
76271,Zakonczona,
76272,Zakonczona,
76273,Zakonczona,
76274,Zakonczona,
76275,Oczekujaca,
76276,Zakonczona,
76277,Zakonczona,
76278,Zakonczona,
76279,Zakonczona,
76280,Zakonczona,
76281,Zakonczona,
76282,Zakonczona,
76283,Zakonczona,
76284,Zakonczona,
76285,Zakonczona,
76286,Zakonczona,
76287,Zakonczona,
76288,Zakonczona,
76289,Zakonczona,
76290,Zakonczona,
76291,Oczekujaca,
76292,Zakonczona,
76293,Zakonczona,
76294,Zakonczona,
76295,Zakonczona,
76296,Odwolana,
76297,Zakonczona,
76298,Zakonczona,
76299,Zakonczona,
76300,Zakonczona,
76301,Zakonczona,
76302,Odwolana,
76303,Zakonczona,
76304,Zakonczona,
76305,Zakonczona,
76306,Zakonczona,
76307,Zakonczona,
76308,Zakonczona,
76309,Zakonczona,
76310,Zakonczona,
76311,Zakonczona,
76312,Zakonczona,
76313,Zakonczona,
76314,Zakonczona,
76315,Zakonczona,
76316,Zakonczona,
76317,Zakonczona,
76318,Zakonczona,
76319,Zakonczona,
76320,Zakonczona,
76321,Odwolana,
76322,Zakonczona,
76323,Zakonczona,
76324,Zakonczona,
76325,Zakonczona,
76326,Zakonczona,
76327,Zakonczona,
76328,Zakonczona,
76329,Oczekujaca,
76330,Zakonczona,
76331,Zakonczona,
76332,Zakonczona,
76333,Zakonczona,
76334,Zakonczona,
76335,Zakonczona,
76336,Zakonczona,
76337,Odwolana,
76338,Zakonczona,
76339,Zakonczona,
76340,Zakonczona,
76341,Zakonczona,
76342,Zakonczona,
76343,Zakonczona,
76344,Zakonczona,
76345,Zakonczona,
76346,Zakonczona,
76347,Zakonczona,
76348,Zakonczona,
76349,Zakonczona,
76350,Zakonczona,
76351,Zakonczona,
76352,Zakonczona,
76353,Zakonczona,
76354,Zakonczona,
76355,Zakonczona,
76356,Zakonczona,
76357,Oczekujaca,
76358,Zakonczona,
76359,Zakonczona,
76360,Oczekujaca,
76361,Odwolana,
76362,Oczekujaca,
76363,Zakonczona,
76364,Zakonczona,
76365,Zakonczona,
76366,Zakonczona,
76367,Zakonczona,
76368,Zakonczona,
76369,Zakonczona,
76370,Zakonczona,
76371,Zakonczona,
76372,Zakonczona,
76373,Zakonczona,
76374,Zakonczona,
76375,Zakonczona,
76376,Zakonczona,
76377,Zakonczona,
76378,Zakonczona,
76379,Zakonczona,
76380,Zakonczona,
76381,Zakonczona,
76382,Zakonczona,
76383,Zakonczona,
76384,Zakonczona,
76385,Zakonczona,
76386,Zakonczona,
76387,Zakonczona,
76388,Zakonczona,
76389,Zakonczona,
76390,Zakonczona,
76391,Zakonczona,
76392,Zakonczona,
76393,Zakonczona,
76394,Zakonczona,
76395,Zakonczona,
76396,Zakonczona,
76397,Zakonczona,
76398,Zakonczona,
76399,Zakonczona,
76400,Zakonczona,
76401,Zakonczona,
76402,Zakonczona,
76403,Zakonczona,
76404,Zakonczona,
76405,Zakonczona,
76406,Zakonczona,
76407,Zakonczona,
76408,Zakonczona,
76409,Zakonczona,
76410,Zakonczona,
76411,Zakonczona,
76412,Zakonczona,
76413,Zakonczona,
76414,Odwolana,
76415,Zakonczona,
76416,Zakonczona,
76417,Zakonczona,
76418,Zakonczona,
76419,Zakonczona,
76420,Zakonczona,
76421,Oczekujaca,
76422,Zakonczona,
76423,Zakonczona,
76424,Zakonczona,
76425,Zakonczona,
76426,Zakonczona,
76427,Zakonczona,
76428,Zakonczona,
76429,Zakonczona,
76430,Zakonczona,
76431,Zakonczona,
76432,Odwolana,
76433,Zakonczona,
76434,Zakonczona,
76435,Oczekujaca,
76436,Zakonczona,
76437,Zakonczona,
76438,Zakonczona,
76439,Odwolana,
76440,Zakonczona,
76441,Zakonczona,
76442,Zakonczona,
76443,Oczekujaca,
76444,Zakonczona,
76445,Zakonczona,
76446,Zakonczona,
76447,Zakonczona,
76448,Zakonczona,
76449,Odwolana,
76450,Zakonczona,
76451,Zakonczona,
76452,Zakonczona,
76453,Zakonczona,
76454,Zakonczona,
76455,Zakonczona,
76456,Zakonczona,
76457,Zakonczona,
76458,Zakonczona,
76459,Zakonczona,
76460,Zakonczona,
76461,Zakonczona,
76462,Oczekujaca,
76463,Zakonczona,
76464,Zakonczona,
76465,Zakonczona,
76466,Zakonczona,
76467,Zakonczona,
76468,Zakonczona,
76469,Zakonczona,
76470,Zakonczona,
76471,Odwolana,
76472,Zakonczona,
76473,Zakonczona,
76474,Zakonczona,
76475,Odwolana,
76476,Zakonczona,
76477,Zakonczona,
76478,Zakonczona,
76479,Zakonczona,
76480,Zakonczona,
76481,Zakonczona,
76482,Zakonczona,
76483,Zakonczona,
76484,Zakonczona,
76485,Zakonczona,
76486,Zakonczona,
76487,Zakonczona,
76488,Zakonczona,
76489,Zakonczona,
76490,Odwolana,
76491,Zakonczona,
76492,Zakonczona,
76493,Zakonczona,
76494,Zakonczona,
76495,Zakonczona,
76496,Zakonczona,
76497,Odwolana,
76498,Zakonczona,
76499,Zakonczona,
76500,Zakonczona,
76501,Zakonczona,
76502,Zakonczona,
76503,Zakonczona,
76504,Zakonczona,
76505,Zakonczona,
76506,Zakonczona,
76507,Zakonczona,
76508,Zakonczona,
76509,Zakonczona,
76510,Zakonczona,
76511,Zakonczona,
76512,Zakonczona,
76513,Zakonczona,
76514,Zakonczona,
76515,Zakonczona,
76516,Zakonczona,
76517,Zakonczona,
76518,Zakonczona,
76519,Zakonczona,
76520,Zakonczona,
76521,Odwolana,
76522,Zakonczona,
76523,Zakonczona,
76524,Zakonczona,
76525,Zakonczona,
76526,Zakonczona,
76527,Zakonczona,
76528,Zakonczona,
76529,Zakonczona,
76530,Zakonczona,
76531,Oczekujaca,
76532,Odwolana,
76533,Zakonczona,
76534,Zakonczona,
76535,Zakonczona,
76536,Zakonczona,
76537,Zakonczona,
76538,Zakonczona,
76539,Zakonczona,
76540,Odwolana,
76541,Zakonczona,
76542,Zakonczona,
76543,Oczekujaca,
76544,Odwolana,
76545,Zakonczona,
76546,Zakonczona,
76547,Zakonczona,
76548,Zakonczona,
76549,Zakonczona,
76550,Oczekujaca,
76551,Zakonczona,
76552,Odwolana,
76553,Zakonczona,
76554,Zakonczona,
76555,Zakonczona,
76556,Zakonczona,
76557,Zakonczona,
76558,Zakonczona,
76559,Zakonczona,
76560,Zakonczona,
76561,Zakonczona,
76562,Zakonczona,
76563,Zakonczona,
76564,Oczekujaca,
76565,Zakonczona,
76566,Zakonczona,
76567,Odwolana,
76568,Zakonczona,
76569,Zakonczona,
76570,Oczekujaca,
76571,Zakonczona,
76572,Zakonczona,
76573,Zakonczona,
76574,Zakonczona,
76575,Zakonczona,
76576,Zakonczona,
76577,Zakonczona,
76578,Zakonczona,
76579,Zakonczona,
76580,Zakonczona,
76581,Zakonczona,
76582,Zakonczona,
76583,Zakonczona,
76584,Zakonczona,
76585,Oczekujaca,
76586,Zakonczona,
76587,Zakonczona,
76588,Zakonczona,
76589,Oczekujaca,
76590,Zakonczona,
76591,Zakonczona,
76592,Zakonczona,
76593,Zakonczona,
76594,Zakonczona,
76595,Zakonczona,
76596,Zakonczona,
76597,Zakonczona,
76598,Zakonczona,
76599,Zakonczona,
76600,Zakonczona,
76601,Zakonczona,
76602,Zakonczona,
76603,Zakonczona,
76604,Zakonczona,
76605,Zakonczona,
76606,Zakonczona,
76607,Oczekujaca,
76608,Zakonczona,
76609,Zakonczona,
76610,Zakonczona,
76611,Odwolana,
76612,Zakonczona,
76613,Zakonczona,
76614,Zakonczona,
76615,Zakonczona,
76616,Zakonczona,
76617,Zakonczona,
76618,Zakonczona,
76619,Zakonczona,
76620,Zakonczona,
76621,Zakonczona,
76622,Zakonczona,
76623,Zakonczona,
76624,Zakonczona,
76625,Odwolana,
76626,Zakonczona,
76627,Zakonczona,
76628,Zakonczona,
76629,Zakonczona,
76630,Zakonczona,
76631,Zakonczona,
76632,Zakonczona,
76633,Zakonczona,
76634,Zakonczona,
76635,Zakonczona,
76636,Oczekujaca,
76637,Zakonczona,
76638,Zakonczona,
76639,Odwolana,
76640,Zakonczona,
76641,Zakonczona,
76642,Zakonczona,
76643,Zakonczona,
76644,Zakonczona,
76645,Zakonczona,
76646,Oczekujaca,
76647,Odwolana,
76648,Zakonczona,
76649,Zakonczona,
76650,Zakonczona,
76651,Zakonczona,
76652,Zakonczona,
76653,Zakonczona,
76654,Odwolana,
76655,Odwolana,
76656,Oczekujaca,
76657,Zakonczona,
76658,Zakonczona,
76659,Zakonczona,
76660,Zakonczona,
76661,Odwolana,
76662,Zakonczona,
76663,Zakonczona,
76664,Zakonczona,
76665,Zakonczona,
76666,Zakonczona,
76667,Zakonczona,
76668,Zakonczona,
76669,Zakonczona,
76670,Zakonczona,
76671,Zakonczona,
76672,Zakonczona,
76673,Zakonczona,
76674,Odwolana,
76675,Zakonczona,
76676,Zakonczona,
76677,Zakonczona,
76678,Zakonczona,
76679,Zakonczona,
76680,Oczekujaca,
76681,Zakonczona,
76682,Zakonczona,
76683,Zakonczona,
76684,Oczekujaca,
76685,Zakonczona,
76686,Zakonczona,
76687,Zakonczona,
76688,Zakonczona,
76689,Zakonczona,
76690,Zakonczona,
76691,Zakonczona,
76692,Zakonczona,
76693,Zakonczona,
76694,Zakonczona,
76695,Zakonczona,
76696,Zakonczona,
76697,Zakonczona,
76698,Zakonczona,
76699,Zakonczona,
76700,Zakonczona,
76701,Zakonczona,
76702,Zakonczona,
76703,Zakonczona,
76704,Zakonczona,
76705,Zakonczona,
76706,Zakonczona,
76707,Zakonczona,
76708,Zakonczona,
76709,Zakonczona,
76710,Zakonczona,
76711,Zakonczona,
76712,Zakonczona,
76713,Zakonczona,
76714,Zakonczona,
76715,Zakonczona,
76716,Zakonczona,
76717,Zakonczona,
76718,Zakonczona,
76719,Odwolana,
76720,Zakonczona,
76721,Zakonczona,
76722,Zakonczona,
76723,Zakonczona,
76724,Zakonczona,
76725,Zakonczona,
76726,Zakonczona,
76727,Zakonczona,
76728,Zakonczona,
76729,Zakonczona,
76730,Zakonczona,
76731,Zakonczona,
76732,Oczekujaca,
76733,Zakonczona,
76734,Odwolana,
76735,Zakonczona,
76736,Zakonczona,
76737,Odwolana,
76738,Zakonczona,
76739,Zakonczona,
76740,Zakonczona,
76741,Zakonczona,
76742,Zakonczona,
76743,Zakonczona,
76744,Zakonczona,
76745,Zakonczona,
76746,Zakonczona,
76747,Zakonczona,
76748,Zakonczona,
76749,Zakonczona,
76750,Zakonczona,
76751,Zakonczona,
76752,Zakonczona,
76753,Zakonczona,
76754,Oczekujaca,
76755,Zakonczona,
76756,Zakonczona,
76757,Zakonczona,
76758,Zakonczona,
76759,Zakonczona,
76760,Zakonczona,
76761,Zakonczona,
76762,Zakonczona,
76763,Odwolana,
76764,Zakonczona,
76765,Zakonczona,
76766,Zakonczona,
76767,Zakonczona,
76768,Zakonczona,
76769,Zakonczona,
76770,Zakonczona,
76771,Zakonczona,
76772,Zakonczona,
76773,Zakonczona,
76774,Zakonczona,
76775,Zakonczona,
76776,Zakonczona,
76777,Zakonczona,
76778,Zakonczona,
76779,Zakonczona,
76780,Zakonczona,
76781,Zakonczona,
76782,Zakonczona,
76783,Zakonczona,
76784,Zakonczona,
76785,Zakonczona,
76786,Zakonczona,
76787,Odwolana,
76788,Zakonczona,
76789,Odwolana,
76790,Zakonczona,
76791,Odwolana,
76792,Zakonczona,
76793,Zakonczona,
76794,Zakonczona,
76795,Zakonczona,
76796,Zakonczona,
76797,Zakonczona,
76798,Zakonczona,
76799,Zakonczona,
76800,Zakonczona,
76801,Zakonczona,
76802,Zakonczona,
76803,Zakonczona,
76804,Zakonczona,
76805,Zakonczona,
76806,Oczekujaca,
76807,Oczekujaca,
76808,Zakonczona,
76809,Zakonczona,
76810,Zakonczona,
76811,Zakonczona,
76812,Zakonczona,
76813,Zakonczona,
76814,Zakonczona,
76815,Oczekujaca,
76816,Odwolana,
76817,Zakonczona,
76818,Zakonczona,
76819,Zakonczona,
76820,Zakonczona,
76821,Zakonczona,
76822,Zakonczona,
76823,Zakonczona,
76824,Zakonczona,
76825,Zakonczona,
76826,Zakonczona,
76827,Odwolana,
76828,Zakonczona,
76829,Oczekujaca,
76830,Oczekujaca,
76831,Oczekujaca,
76832,Zakonczona,
76833,Zakonczona,
76834,Zakonczona,
76835,Zakonczona,
76836,Odwolana,
76837,Odwolana,
76838,Zakonczona,
76839,Zakonczona,
76840,Zakonczona,
76841,Zakonczona,
76842,Zakonczona,
76843,Zakonczona,
76844,Zakonczona,
76845,Zakonczona,
76846,Zakonczona,
76847,Zakonczona,
76848,Zakonczona,
76849,Zakonczona,
76850,Odwolana,
76851,Zakonczona,
76852,Oczekujaca,
76853,Zakonczona,
76854,Zakonczona,
76855,Odwolana,
76856,Zakonczona,
76857,Zakonczona,
76858,Zakonczona,
76859,Zakonczona,
76860,Zakonczona,
76861,Zakonczona,
76862,Zakonczona,
76863,Zakonczona,
76864,Zakonczona,
76865,Zakonczona,
76866,Zakonczona,
76867,Zakonczona,
76868,Zakonczona,
76869,Odwolana,
76870,Zakonczona,
76871,Zakonczona,
76872,Zakonczona,
76873,Zakonczona,
76874,Zakonczona,
76875,Zakonczona,
76876,Oczekujaca,
76877,Zakonczona,
76878,Zakonczona,
76879,Zakonczona,
76880,Zakonczona,
76881,Oczekujaca,
76882,Zakonczona,
76883,Zakonczona,
76884,Oczekujaca,
76885,Zakonczona,
76886,Oczekujaca,
76887,Zakonczona,
76888,Zakonczona,
76889,Zakonczona,
76890,Zakonczona,
76891,Zakonczona,
76892,Zakonczona,
76893,Zakonczona,
76894,Zakonczona,
76895,Zakonczona,
76896,Zakonczona,
76897,Zakonczona,
76898,Zakonczona,
76899,Zakonczona,
76900,Zakonczona,
76901,Zakonczona,
76902,Zakonczona,
76903,Zakonczona,
76904,Odwolana,
76905,Zakonczona,
76906,Zakonczona,
76907,Zakonczona,
76908,Zakonczona,
76909,Zakonczona,
76910,Zakonczona,
76911,Zakonczona,
76912,Zakonczona,
76913,Zakonczona,
76914,Zakonczona,
76915,Zakonczona,
76916,Zakonczona,
76917,Zakonczona,
76918,Zakonczona,
76919,Oczekujaca,
76920,Zakonczona,
76921,Zakonczona,
76922,Zakonczona,
76923,Zakonczona,
76924,Zakonczona,
76925,Zakonczona,
76926,Odwolana,
76927,Zakonczona,
76928,Zakonczona,
76929,Zakonczona,
76930,Zakonczona,
76931,Zakonczona,
76932,Zakonczona,
76933,Zakonczona,
76934,Zakonczona,
76935,Zakonczona,
76936,Zakonczona,
76937,Zakonczona,
76938,Zakonczona,
76939,Oczekujaca,
76940,Zakonczona,
76941,Oczekujaca,
76942,Zakonczona,
76943,Zakonczona,
76944,Zakonczona,
76945,Zakonczona,
76946,Zakonczona,
76947,Zakonczona,
76948,Zakonczona,
76949,Zakonczona,
76950,Zakonczona,
76951,Zakonczona,
76952,Oczekujaca,
76953,Zakonczona,
76954,Zakonczona,
76955,Zakonczona,
76956,Zakonczona,
76957,Zakonczona,
76958,Zakonczona,
76959,Zakonczona,
76960,Zakonczona,
76961,Zakonczona,
76962,Zakonczona,
76963,Zakonczona,
76964,Zakonczona,
76965,Zakonczona,
76966,Zakonczona,
76967,Zakonczona,
76968,Zakonczona,
76969,Zakonczona,
76970,Odwolana,
76971,Zakonczona,
76972,Zakonczona,
76973,Zakonczona,
76974,Zakonczona,
76975,Zakonczona,
76976,Zakonczona,
76977,Zakonczona,
76978,Oczekujaca,
76979,Zakonczona,
76980,Zakonczona,
76981,Zakonczona,
76982,Zakonczona,
76983,Zakonczona,
76984,Zakonczona,
76985,Zakonczona,
76986,Zakonczona,
76987,Odwolana,
76988,Zakonczona,
76989,Zakonczona,
76990,Zakonczona,
76991,Zakonczona,
76992,Zakonczona,
76993,Zakonczona,
76994,Zakonczona,
76995,Zakonczona,
76996,Zakonczona,
76997,Zakonczona,
76998,Zakonczona,
76999,Zakonczona,
77000,Zakonczona,
77001,Zakonczona,
77002,Zakonczona,
77003,Zakonczona,
77004,Odwolana,
77005,Zakonczona,
77006,Zakonczona,
77007,Zakonczona,
77008,Zakonczona,
77009,Zakonczona,
77010,Zakonczona,
77011,Zakonczona,
77012,Zakonczona,
77013,Oczekujaca,
77014,Zakonczona,
77015,Zakonczona,
77016,Zakonczona,
77017,Zakonczona,
77018,Zakonczona,
77019,Zakonczona,
77020,Zakonczona,
77021,Zakonczona,
77022,Zakonczona,
77023,Zakonczona,
77024,Zakonczona,
77025,Zakonczona,
77026,Zakonczona,
77027,Oczekujaca,
77028,Zakonczona,
77029,Zakonczona,
77030,Zakonczona,
77031,Zakonczona,
77032,Zakonczona,
77033,Zakonczona,
77034,Zakonczona,
77035,Zakonczona,
77036,Zakonczona,
77037,Zakonczona,
77038,Zakonczona,
77039,Zakonczona,
77040,Zakonczona,
77041,Zakonczona,
77042,Zakonczona,
77043,Zakonczona,
77044,Zakonczona,
77045,Zakonczona,
77046,Odwolana,
77047,Zakonczona,
77048,Zakonczona,
77049,Zakonczona,
77050,Zakonczona,
77051,Zakonczona,
77052,Zakonczona,
77053,Zakonczona,
77054,Zakonczona,
77055,Zakonczona,
77056,Zakonczona,
77057,Oczekujaca,
77058,Zakonczona,
77059,Zakonczona,
77060,Zakonczona,
77061,Zakonczona,
77062,Zakonczona,
77063,Zakonczona,
77064,Oczekujaca,
77065,Zakonczona,
77066,Zakonczona,
77067,Zakonczona,
77068,Zakonczona,
77069,Oczekujaca,
77070,Zakonczona,
77071,Zakonczona,
77072,Zakonczona,
77073,Zakonczona,
77074,Zakonczona,
77075,Zakonczona,
77076,Zakonczona,
77077,Zakonczona,
77078,Zakonczona,
77079,Zakonczona,
77080,Zakonczona,
77081,Zakonczona,
